"Squad","Player","Starts_Playing","Min_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","Cmp_Total","Att_Total","Cmp_percent_Total","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Tkl_Tackles","TklW_Tackles","Blocks_Blocks","Int","Tkl+Int","Clr","Err","Fls","Fld","Off","Crs","Won_Aerial","Lost_Aerial","Won_percent_Aerial","GA","GA90","SoTA","Saves","Save_percent","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty"
"West Ham","El Hadji Malick Diouf",8,765,0,3,3,0,0,0,0.2,0.2,0.7,1,12,26,38,0,0.35,0.35,0,0.35,0.03,0.09,0.11,0.03,0,7,1,14.3,0.82,0.12,0,0,23.7,284,386,73.6,0.7,0.8,2.3,7,19,8,3,26,9,3,7,5,14,37,1,10,6,0,35,12,13,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Mateus Fernandes",6,469,1,0,1,1,0,0,0.3,0.3,0.6,0.8,7,15,7,0.19,0,0.19,0.19,0.19,0.05,0.11,0.15,0.05,1,5,1,20,0.96,0.19,0.2,1,25.2,183,209,87.6,0.6,0.3,-0.6,5,14,3,0,15,16,9,8,2,18,3,0,9,3,0,8,2,3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Niclas Füllkrug",5,379,0,0,0,0,0,0,0.8,0.8,0.6,1.3,1,5,15,0,0,0,0,0,0.19,0.13,0.32,0.19,0,8,3,37.5,1.9,0.71,0,0,9.3,53,87,60.9,0.6,0.2,-0.6,6,2,3,0,5,2,1,1,2,4,5,0,10,1,2,0,16,28,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Luis Guilherme",0,57,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,3,0,0,0,0,0,0.11,0,0.11,0.11,0,1,0,0,1.58,0,0,NA,11.8,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Mads Hermansen",4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,104,157,66.2,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,100,11,2.75,20,9,45,1,25,0,0,0,0,NA
"West Ham","Igor",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Andy Irving",2,150,0,0,0,0,0,0,0,0,0.1,0.1,2,12,2,0,0,0,0,0,0,0.07,0.07,0,0,0,0,NA,0,0,NA,NA,NA,86,104,82.7,0.1,0.1,-0.1,2,7,0,0,12,6,3,2,1,7,1,0,1,0,0,11,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Max Kilman",9,810,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,20,1,0,0,0,0,0,0.04,0.02,0.06,0.04,0,2,0,0,0.22,0,0,NA,4.5,366,408,89.7,0.2,0.2,-0.2,2,18,1,1,20,9,6,11,5,14,62,0,11,1,0,3,32,18,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Soungoutou Magassa",2,173,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,63,76,82.9,0,0,0,0,5,0,0,2,8,3,6,1,9,5,0,4,1,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Callum Marshall",0,60,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0.19,0,0.19,0.19,0,1,0,0,1.5,0,0,NA,5.8,2,4,50,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Konstantinos Mavropanos",5,495,0,0,0,0,0,0,0.4,0.4,0,0.4,2,17,0,0,0,0,0,0,0.07,0,0.07,0.07,0,4,1,25,0.73,0.18,0,0,7.3,221,253,87.4,0,0,0,0,15,1,0,17,2,1,7,7,9,45,0,3,1,0,0,16,10,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Lucas Paquetá",9,786,2,0,2,1,1,1,1.7,0.9,0.9,1.8,4,60,37,0.23,0,0.23,0.11,0.11,0.19,0.1,0.29,0.1,2,10,3,30,1.15,0.34,0.1,0.33,18.4,337,455,74.1,0.9,1.1,-0.9,13,38,12,2,60,20,13,12,2,22,13,1,16,17,2,23,24,23,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Freddie Potts",0,134,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,78,97,80.4,0,0,0,0,8,0,0,6,3,2,0,0,3,4,0,0,0,0,1,4,2,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Guido Rodríguez",1,90,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0.03,0,0.03,0.03,0,1,0,0,1,0,0,NA,23.7,31,37,83.8,0,0,0,0,2,1,0,5,0,0,3,1,1,1,0,0,0,0,2,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Oliver Scarles",2,69,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,20,24,83.3,0,0,0,0,3,0,0,2,1,1,1,0,1,5,0,0,2,0,1,1,2,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Tomáš Souček",5,366,0,0,0,0,0,0,0.5,0.5,0,0.5,1,10,7,0,0,0,0,0,0.12,0.01,0.13,0.12,0,6,3,50,1.48,0.74,0,0,11.6,114,155,73.5,0,0,0,1,6,1,0,10,5,3,4,3,8,20,0,5,2,1,1,15,8,65.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Crysencio Summerville",6,480,0,1,1,0,0,0,0.6,0.6,0.2,0.8,12,16,33,0,0.19,0.19,0,0.19,0.12,0.04,0.16,0.12,0,6,1,16.7,1.13,0.19,0,0,19.4,125,149,83.9,0.2,0.5,0.8,3,5,4,1,16,7,3,4,1,8,10,0,8,13,1,7,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Jean-Clair Todibo",4,306,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,176,202,87.1,0,0,0,0,16,0,0,16,8,6,1,3,11,15,0,1,2,1,2,6,10,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Kyle Walker-Peters",5,450,0,0,0,0,0,0,0.1,0.1,0.1,0.2,12,16,19,0,0,0,0,0,0.03,0.02,0.04,0.03,0,3,1,33.3,0.6,0.2,0,0,10.2,205,241,85.1,0.1,0.1,-0.1,3,14,3,0,16,10,6,7,0,10,16,0,5,8,0,4,6,7,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Aaron Wan-Bissaka",4,381,0,0,0,0,0,0,0,0,0.2,0.2,8,13,23,0,0,0,0,0,0,0.05,0.05,0,0,0,0,NA,0,0,NA,NA,NA,196,241,81.3,0.2,0.2,-0.2,3,9,6,5,13,4,3,6,4,8,14,1,3,3,0,10,4,2,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","James Ward-Prowse",5,413,0,0,0,0,0,0,0.1,0.1,0.9,1,1,20,8,0,0,0,0,0,0.03,0.2,0.23,0.03,0,2,0,0,0.44,0,0,NA,27.5,185,218,84.9,0.9,0.9,-0.9,12,19,5,1,20,4,2,5,5,9,3,0,4,2,0,23,3,5,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Ham","Callum Wilson",1,239,1,0,1,1,0,0,1.2,1.2,0,1.2,2,1,15,0.38,0,0.38,0.38,0.38,0.45,0.02,0.46,0.45,1,7,5,71.4,2.64,1.88,0.14,0.2,11.6,18,30,60,0,0.1,0,1,1,0,0,1,0,0,2,1,1,0,0,3,5,1,1,3,8,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Emmanuel Agbadou",6,561,0,0,0,0,0,0,0.4,0.4,0.1,0.5,3,26,5,0,0,0,0,0,0.06,0.02,0.08,0.06,0,6,2,33.3,0.96,0.32,0,0,22.1,304,383,79.4,0.1,0.3,-0.1,2,38,5,2,26,15,9,11,5,20,37,2,7,3,0,8,16,8,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","André",7,615,0,0,0,0,0,0,0,0,0.1,0.1,7,25,3,0,0,0,0,0,0,0.01,0.02,0,0,2,0,0,0.29,0,0,NA,33.1,292,322,90.7,0.1,0.2,-0.1,1,25,2,1,25,16,8,9,6,22,16,2,8,11,0,1,1,5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Jhon Arias",7,547,0,0,0,0,0,0,1,1,0.5,1.5,9,19,30,0,0,0,0,0,0.17,0.07,0.25,0.17,0,10,2,20,1.65,0.33,0,0,18.3,188,224,83.9,0.5,0.3,-0.5,9,12,5,2,19,24,14,11,5,29,8,0,7,1,1,26,7,9,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Tolu Arokodare",2,211,0,0,0,0,0,0,0.4,0.4,0.1,0.6,3,0,10,0,0,0,0,0,0.18,0.06,0.24,0.18,0,7,1,14.3,2.99,0.43,0,0,13.8,15,29,51.7,0.1,0,-0.1,1,1,0,0,0,1,1,0,1,2,7,0,3,4,1,0,14,19,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Jean-Ricner Bellegarde",5,408,0,0,0,0,0,0,0.3,0.3,0.3,0.6,18,26,14,0,0,0,0,0,0.07,0.07,0.14,0.07,0,10,3,30,2.21,0.66,0,0,22.6,133,175,76,0.3,0.4,-0.3,3,9,12,2,26,10,6,5,4,14,5,2,4,11,0,15,2,9,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Hugo Bueno",7,704,0,0,0,0,0,0,0.2,0.2,1,1.2,27,20,48,0,0,0,0,0,0.03,0.13,0.15,0.03,0,3,1,33.3,0.38,0.13,0,0,18.8,289,382,75.7,1,1.1,-1,13,16,18,17,20,23,13,8,14,37,20,0,6,3,0,61,7,3,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Santiago Bueno",6,575,1,0,1,1,0,0,0.8,0.8,0.1,0.9,4,21,1,0.16,0,0.16,0.16,0.16,0.13,0.01,0.13,0.13,1,2,2,100,0.31,0.31,0.5,0.5,8.6,279,318,87.7,0.1,0.4,-0.1,3,21,1,1,21,22,10,9,13,35,23,0,8,4,0,3,16,9,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Matt Doherty",4,291,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,9,3,0,0,0,0,0,0.02,0.02,0.04,0.02,0,1,0,0,0.31,0,0,NA,10.2,120,149,80.5,0.1,0,-0.1,1,8,0,0,9,8,4,3,2,10,16,0,8,2,0,4,10,4,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","João Gomes",8,745,0,0,0,0,0,0,0.4,0.4,0.2,0.6,9,51,13,0,0,0,0,0,0.04,0.03,0.07,0.04,0,6,0,0,0.72,0,0,NA,24,355,416,85.3,0.2,0.4,-0.2,5,37,13,5,51,25,17,12,10,35,19,0,21,13,0,10,9,5,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Rodrigo Gomes",4,331,1,0,1,1,0,0,1,1,0.1,1.1,13,7,37,0.27,0,0.27,0.27,0.27,0.26,0.04,0.3,0.26,1,11,3,27.3,2.99,0.82,0.09,0.33,14.3,96,130,73.8,0.1,0.2,-0.1,2,4,1,1,7,7,6,2,3,10,9,0,3,2,2,11,4,5,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Toti Gomes",6,435,0,0,0,0,0,0,0,0,0.1,0.2,5,11,1,0,0,0,0,0,0.01,0.02,0.03,0.01,0,2,1,50,0.41,0.21,0,0,8.8,269,320,84.1,0.1,0.2,-0.1,4,19,2,2,11,8,5,1,4,12,19,0,4,4,0,5,6,9,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Hwang Hee-chan",4,300,1,0,1,1,0,0,0.6,0.6,0,0.7,6,8,17,0.3,0,0.3,0.3,0.3,0.19,0.01,0.21,0.19,1,5,2,40,1.5,0.6,0.2,0.5,18.2,53,82,64.6,0,0.1,0,2,3,3,1,8,4,2,3,1,5,4,0,5,4,2,6,1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Ki-Jana Hoever",4,250,0,0,0,0,0,0,0,0,0.2,0.3,6,9,15,0,0,0,0,0,0.01,0.09,0.1,0.01,0,1,1,100,0.36,0.36,0,0,31.7,82,124,66.1,0.2,0.3,-0.2,2,10,6,3,9,5,5,1,3,8,14,0,1,1,0,16,4,2,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Sam Johnstone",6,540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,169,266,63.5,0,0,0,0,9,0,0,1,1,1,0,0,1,4,0,0,0,0,0,2,0,100,11,1.83,28,19,60.7,0,0,0,0,0,0,NA
"Wolves","Sasa Kalajdzic",0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,4,6,66.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Ladislav Krejčí",7,630,1,1,2,1,0,0,0.9,0.9,0.7,1.6,7,39,6,0.14,0.14,0.29,0.14,0.29,0.13,0.1,0.23,0.13,1,7,5,71.4,1,0.71,0.14,0.2,14.2,360,424,84.9,0.7,1,0.3,5,45,4,1,39,10,4,10,4,14,29,0,13,3,0,8,18,9,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Fer López",1,120,0,1,1,0,0,0,0.1,0.1,0.7,0.9,5,14,10,0,0.75,0.75,0,0.75,0.1,0.56,0.66,0.1,0,4,1,25,3,0.75,0,0,18.9,53,70,75.7,0.7,0.5,0.3,3,7,6,0,14,1,1,1,0,1,0,0,4,0,0,3,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Yerson Mosquera",2,182,0,0,0,0,0,0,0.1,0.1,0,0.1,1,1,1,0,0,0,0,0,0.03,0,0.03,0.03,0,2,1,50,0.99,0.49,0,0,14.8,78,88,88.6,0,0,0,0,3,0,0,1,4,0,2,3,7,4,0,2,8,0,1,2,4,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Marshall Munetsi",8,783,1,1,2,1,0,0,1.3,1.3,0.5,1.8,8,14,29,0.11,0.11,0.23,0.11,0.23,0.15,0.06,0.21,0.15,1,11,5,45.5,1.26,0.57,0.09,0.2,14.1,89,155,57.4,0.5,0.4,0.5,3,10,2,2,14,19,11,10,5,24,27,0,15,9,4,12,26,28,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","David Møller Wolfe",2,151,0,1,1,0,0,0,0,0,0.3,0.3,3,3,8,0,0.6,0.6,0,0.6,0,0.16,0.16,0,0,0,0,NA,0,0,NA,NA,NA,35,63,55.6,0.3,0.2,0.7,1,2,2,2,3,2,2,0,0,2,6,0,0,1,0,9,2,1,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","José Sá",4,360,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,NA,0,0,NA,NA,NA,89,131,67.9,0.1,0,-0.1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,100,11,2.75,16,5,31.3,0,0,0,0,0,0,NA
"Wolves","Jørgen Strand Larsen",7,617,1,0,1,0,1,1,1.5,0.7,0.4,1.1,2,5,25,0.15,0,0.15,0,0,0.22,0.06,0.28,0.11,1,10,4,40,1.46,0.58,0,0,14.7,84,124,67.7,0.4,0.4,-0.4,4,11,0,0,5,1,1,4,1,2,9,0,14,6,2,1,23,30,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolves","Jackson Tchatchoua",3,432,0,0,0,0,0,0,0.3,0.3,0.2,0.4,10,6,34,0,0,0,0,0,0.05,0.03,0.09,0.05,0,1,0,0,0.21,0,0,NA,18.1,155,216,71.8,0.2,0.1,-0.2,5,6,6,6,6,10,4,7,3,13,18,1,1,0,1,24,8,7,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
